Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDP08,OUT018,2927.802513540728
FDU44,OUT046,2595.772246068187
DRG39,OUT035,836.1034525467295
FDU32,OUT049,2070.056858558567
FDY27,OUT049,2986.185376711597
NCP54,OUT013,2024.2296746373408
NCZ41,OUT049,2048.4097603320456
DRL49,OUT013,2179.4696128620826
FDI05,OUT018,1263.210550969974
FDY56,OUT045,3789.926965240868
DRC13,OUT013,2025.4086548857315
NCV29,OUT017,3010.043799003954
FDR24,OUT049,1381.852920721697
FDZ34,OUT018,3030.557055337454
FDP37,OUT035,2009.0747005487344
FDX08,OUT027,4833.001923975758
FDS57,OUT045,2073.807425752953
NCG18,OUT049,1646.1697943177853
FDK25,OUT018,2664.493821225513
FDH53,OUT049,1284.0648527197504
DRI59,OUT018,3531.7281909216963
FDA52,OUT046,2885.7019315931957
FDT20,OUT010,132.32886592479267
FDE36,OUT019,385.4004351319092
FDI24,OUT017,2881.5155054993893
FDB28,OUT018,3046.199410882535
FDV11,OUT017,2889.058141826515
FDP01,OUT046,2508.225683208014
FDD34,OUT027,4259.814790204618
FDJ50,OUT027,1102.142866544765
FDZ44,OUT013,1935.2399995421392
DRO59,OUT035,1178.6196275246893
DRB48,OUT045,625.686703486583
FDR21,OUT018,2748.821517418773
NCE42,OUT010,572.9835433234996
FDO23,OUT046,1452.9231509125862
NCE30,OUT018,3391.7844954500883
FDQ22,OUT035,595.5841684041637
FDY01,OUT045,1896.7904276260954
FDS08,OUT017,2900.7231999513483
FDG28,OUT018,3694.368709351542
FDQ51,OUT018,763.6985563102043
FDB05,OUT017,4005.069534718371
FDO56,OUT049,1929.3259090556423
FDE02,OUT018,1429.212507127364
FDN45,OUT017,3730.9280323932903
FDS09,OUT013,841.7117808610669
NCA54,OUT018,2948.12054964993
FDP09,OUT010,569.8065528507333
FDC53,OUT045,1560.2131975857808
NCM55,OUT017,3102.9564155820144
FDL09,OUT018,2652.4977854486247
FDA11,OUT019,236.82657249394032
FDA50,OUT045,1502.7838622031022
FDC23,OUT017,2952.227050557181
FDE22,OUT049,2552.0589101085616
FDD23,OUT046,3134.9738348091896
NCA29,OUT049,2925.354630638676
FDK38,OUT046,2445.0999601615595
DRC13,OUT046,2046.0826479090742
NCP43,OUT049,2965.896923286498
FDX28,OUT049,1550.8697222607582
FDF08,OUT049,1382.6172713437495
FDZ33,OUT046,2456.214980670375
FDD10,OUT049,2893.2239295323793
FDO58,OUT017,2597.4978357468476
FDI50,OUT017,3906.219331548649
FDO58,OUT045,2619.6494928372335
FDX08,OUT013,3047.116839073085
NCK17,OUT010,132.32886592479267
FDF39,OUT035,4196.598628823833
FDU45,OUT010,264.40332690657675
NCJ18,OUT018,1854.7125365019651
DRC27,OUT019,571.6166456651217
DRC25,OUT035,1362.862351408954
FDU59,OUT035,2552.5686360134187
FDU28,OUT035,3064.9943893324967
NCP30,OUT046,662.7366642483746
FDB39,OUT018,893.6332408763144
FDE41,OUT013,1441.3570519047848
DRH11,OUT010,132.32886592479267
FDA58,OUT045,3894.0851865320897
FDU50,OUT046,1927.4279737728002
FDM34,OUT013,2040.110494128253
FDM44,OUT027,2867.7375914027357
FDR39,OUT045,3063.900168261031
FDM25,OUT045,2879.0862533379927
FDQ49,OUT049,2520.033427200736
DRH25,OUT018,831.9004367100871
FDM09,OUT027,4296.3248117411595
FDL44,OUT019,382.59803971950083
NCR42,OUT018,587.7293966032719
DRL59,OUT046,924.9928501788349
FDX43,OUT013,2657.9645774989126
DRK47,OUT010,570.348622359566
FDU48,OUT018,1987.4124808421332
FDY12,OUT045,768.822103519651
NCN43,OUT018,1997.4440069745892
NCM55,OUT018,3027.7217487674934
FDQ21,OUT027,2997.32566624858
FDX13,OUT035,4094.674373381791
NCK30,OUT027,5855.70982098468
FDG20,OUT049,2892.317863015257
DRG27,OUT017,609.8799839020645
FDY14,OUT018,3908.1172587050955
FDP59,OUT035,1652.6165766198499
FDU60,OUT017,2754.7367758752457
NCC18,OUT019,415.6132700248753
DRJ39,OUT017,3699.689712667614
FDS07,OUT049,1917.765043673385
FDM08,OUT027,5860.359604837988
FDP51,OUT045,1989.3522957234343
FDU16,OUT035,1326.3291091742267
FDH12,OUT013,1655.4662676409819
DRE48,OUT010,508.0577685693567
NCL42,OUT027,5859.03197909167
FDR21,OUT045,2847.7993865438084
NCW29,OUT035,2039.8477780497522
FDO11,OUT013,4019.677690552934
NCM31,OUT049,2092.48269398702
FDV35,OUT019,369.9370519735628
FDF58,OUT017,982.1086869508966
NCE43,OUT049,2769.018280133172
FDA02,OUT035,2491.5896315378086
DRL37,OUT010,132.32886592479267
FDR24,OUT018,1404.0301088487292
FDW59,OUT049,1323.1067633084804
FDS22,OUT049,688.7195751932323
FDW24,OUT017,758.418270772899
FDU24,OUT035,1503.4167894863976
FDA21,OUT027,5154.830584368154
FDH58,OUT027,2935.3457403846596
FDW36,OUT018,1632.0173614943517
FDI45,OUT027,4439.732514276812
FDU01,OUT018,2949.17088578922
FDF35,OUT027,2911.168595454992
FDU43,OUT019,573.5970162536646
FDE24,OUT019,361.6694648751147
FDK50,OUT049,2575.625430914648
FDG31,OUT045,1041.4816935913123
FDC60,OUT045,1399.6092142121854
FDL36,OUT013,1439.9792218245811
FDP21,OUT013,3083.761103826444
FDW16,OUT045,1394.2530106665172
FDX02,OUT017,3798.8203242882846
FDQ58,OUT027,4084.5446415529873
FDT51,OUT046,1740.3236156246653
FDD59,OUT049,1287.911944634671
NCM42,OUT018,1645.1597567520355
FDA57,OUT018,609.4543870311317
FDZ48,OUT035,1738.9669373277472
FDE46,OUT045,2525.819605091659
NCZ30,OUT019,279.4481899162082
FDB56,OUT017,3118.211150195656
FDA25,OUT027,2869.234933513767
FDD20,OUT013,2056.663852316154
FDL25,OUT013,1476.7187910359946
NCO18,OUT049,2943.3570908649704
FDJ45,OUT017,587.7176861830209
FDR12,OUT035,2831.752563017488
NCF19,OUT010,132.32886592479267
FDK25,OUT046,2685.692402106828
NCR17,OUT046,1962.670050998492
FDC52,OUT046,2477.959188320989
NCA54,OUT017,3032.7365370395873
FDR45,OUT010,569.4620907745634
NCM19,OUT049,1923.9027068789187
FDF39,OUT027,5859.03197909167
FDX23,OUT049,1525.8938513508929
FDD58,OUT027,2845.8529509404966
FDX28,OUT013,1630.418633885351
NCD31,OUT013,2578.3583691011836
FDU57,OUT018,2383.156021220923
FDI27,OUT046,790.2057627534265
NCM42,OUT046,1661.0130161870793
FDD32,OUT027,2127.52181082276
FDI34,OUT013,3681.4679367814624
NCM29,OUT049,2098.210377672281
FDG46,OUT018,1801.2209148594147
DRC01,OUT010,132.32886592479267
FDB15,OUT027,5857.0374467309975
NCA17,OUT027,4027.1423738580847
FDF10,OUT046,2506.4408087936117
FDR26,OUT027,4768.62367750121
FDI02,OUT049,1739.0485998280212
NCM54,OUT010,278.3076314690326
FDF14,OUT013,2413.3154183476117
FDJ33,OUT010,270.39410580055454
FDM20,OUT035,4020.7093601590627
FDC03,OUT027,5751.79417608103
NCX05,OUT046,1932.8773746051438
NCM41,OUT027,2772.7900312695047
NCU29,OUT010,367.3661831118295
FDQ59,OUT017,1337.44630900869
FDH46,OUT010,241.9755306113407
FDH09,OUT013,849.1922323829629
NCD06,OUT045,762.2718324096124
FDC15,OUT035,2532.136117242808
DRD37,OUT027,1030.9343092938257
FDT28,OUT027,4027.1423738580847
FDR28,OUT027,4266.23553556444
FDT38,OUT017,1355.9487177591614
FDV34,OUT027,1520.5072518542947
FDY52,OUT035,1023.6428971418625
FDB34,OUT013,1430.8468965111126
DRL23,OUT018,1633.673440592857
DRB24,OUT046,2474.350049332991
FDJ50,OUT046,961.860131358036
FDQ49,OUT035,2530.9155712645334
FDP20,OUT035,2015.7325961282268
FDV19,OUT027,4227.126037697949
NCR54,OUT045,3045.8354041304174
FDO09,OUT010,573.2759474669925
FDS57,OUT018,2078.02501886639
FDN10,OUT049,1934.7788735440645
FDV23,OUT049,2040.5392250328507
FDY28,OUT049,3646.89289539049
DRG51,OUT013,2572.0514565350836
FDD45,OUT019,237.52625056298697
NCL18,OUT027,5720.933619484887
NCM29,OUT013,2074.5656804549253
FDF17,OUT027,5759.328033974515
FDE22,OUT017,2583.700967133632
FDQ22,OUT017,589.1408878625697
FDS01,OUT013,3001.87883662286
FDW35,OUT027,978.9683931720118
FDJ33,OUT046,2033.4409755063905
NCF54,OUT035,2858.6922148387266
FDE09,OUT013,1703.305867910907
NCE06,OUT045,2564.4374417871913
DRH49,OUT049,1280.6121448896383
FDY43,OUT045,2779.4138742893033
NCT05,OUT017,4050.5795266226314
FDZ34,OUT045,3107.743286805834
FDL38,OUT017,1361.26728489267
FDZ31,OUT017,3110.0358211819607
FDR14,OUT035,872.772723818942
NCN54,OUT049,1272.6414056277242
NCC42,OUT027,3017.9891235431437
FDK08,OUT017,1564.3768048415798
FDP59,OUT013,1652.8099793488873
FDV22,OUT035,2612.5626917655227
FDD33,OUT035,3871.7089985837392
DRE60,OUT027,5857.0374467309975
FDK52,OUT046,3811.709082989882
FDA02,OUT017,2500.5324284541957
FDM56,OUT049,1658.5170871430196
FDE57,OUT035,2075.9519640730323
FDM32,OUT045,1387.544443475987
NCQ30,OUT027,2971.4633050221328
FDQ27,OUT027,2872.5882987390883
FDT60,OUT027,2999.9306957087615
FDU43,OUT049,3923.182297607934
NCO55,OUT035,1658.1829458609375
FDG02,OUT045,3068.611182233558
FDJ28,OUT013,3084.982016402585
FDP40,OUT045,1745.0430489068387
FDJ38,OUT045,3102.782029244365
NCC54,OUT017,3797.0168343429746
NCZ41,OUT046,2052.4766080170975
FDK38,OUT019,367.1379364078745
FDU52,OUT013,2415.5890395172905
FDC40,OUT046,1264.6837300868524
NCR30,OUT017,1134.6042521439524
NCN18,OUT017,1737.8488030835704
FDB50,OUT035,1283.8119254968128
FDG04,OUT013,3059.885629738228
FDR26,OUT035,2867.636915135384
NCT17,OUT018,3020.5263679659165
FDX35,OUT027,5857.0374467309975
FDS12,OUT046,2043.9871853401773
NCZ29,OUT027,3002.2125514121753
FDB38,OUT010,384.1473271741412
FDP12,OUT013,693.266715259176
FDP22,OUT046,844.8284365504978
FDS26,OUT018,3885.3494185634627
FDR52,OUT046,3112.701926021843
DRJ13,OUT046,2581.6861424505278
FDU48,OUT027,3009.9204741408057
FDE29,OUT035,973.3993285746054
NCT29,OUT049,2028.2811369167562
DRK37,OUT018,3025.8197469917905
FDK55,OUT046,1374.7313576618972
FDR07,OUT046,1530.0115353897447
FDO21,OUT027,5860.359604837988
FDK46,OUT049,4180.299293505781
FDB12,OUT045,1653.1508560580237
FDT31,OUT027,5165.2380095057215
FDJ33,OUT045,1995.882630010896
FDC26,OUT027,2917.27970229262
NCQ02,OUT045,3069.7249357287037
FDP08,OUT010,513.2051719878448
FDB11,OUT027,5855.70982098468
FDV55,OUT013,2448.4399151092457
FDW20,OUT049,2077.7077485996933
NCJ18,OUT019,277.470648551211
FDC41,OUT018,1179.6341142400643
FDE14,OUT027,2867.7375914027357
FDG35,OUT013,2845.7063125850696
FDF45,OUT035,873.5474093737203
FDS19,OUT027,1961.07012520412
FDS58,OUT019,382.11192374772537
FDA26,OUT017,3743.7298859471216
FDM32,OUT049,1364.0970067092776
FDL45,OUT046,2060.310037933487
FDZ55,OUT049,2561.9115105870787
FDY37,OUT049,2142.8105110531833
FDO46,OUT046,3098.095167730924
FDQ60,OUT046,2012.071554082636
FDA19,OUT018,1983.3868277504869
FDL15,OUT046,2502.5826376940413
FDM10,OUT018,3380.4027450874796
NCL05,OUT017,620.4904181372453
DRK49,OUT010,132.32886592479267
NCE18,OUT027,5860.359604837988
FDG40,OUT049,625.7019212077008
DRI59,OUT045,3837.0628245147777
FDK28,OUT035,4153.6929985294355
NCD06,OUT019,132.32886592479267
FDO11,OUT019,571.0777000740666
FDK27,OUT046,2037.7640996567418
FDT43,OUT027,1069.19026826294
FDD38,OUT018,1632.098345503521
FDA16,OUT049,3752.258464022046
FDL14,OUT027,4084.5446415529873
NCM17,OUT049,665.505740612802
FDD20,OUT045,2044.4958466545845
FDA40,OUT045,1378.721227409764
FDL43,OUT045,1286.5090582224318
FDV15,OUT045,1651.0206804291
FDE52,OUT046,1394.7695946212625
NCL17,OUT010,360.49262501662736
NCJ31,OUT045,3850.5416511784424
FDR60,OUT045,1280.2340361696913
NCA18,OUT035,1896.2313211816697
FDS21,OUT027,1402.65793111376
FDW09,OUT035,1273.6862371282782
FDL26,OUT035,2521.3779104576056
FDS47,OUT018,1378.3792733920134
FDC39,OUT046,3440.417422473134
FDT51,OUT035,1739.015020501019
FDK40,OUT035,4224.762442639601
NCG19,OUT045,3827.778717845728
FDZ07,OUT046,1092.3591633548394
FDF08,OUT027,2678.677922907807
FDO04,OUT013,1033.6422032993516
FDK41,OUT018,1328.4856498028516
FDP15,OUT049,4030.6950104150546
NCD43,OUT018,1635.7448177220044
NCP18,OUT013,2449.7358776980477
FDZ51,OUT046,1454.2115583215532
DRH13,OUT035,1664.268635271152
FDF38,OUT045,628.8978758749397
NCI43,OUT045,765.1371417551169
FDM38,OUT027,1251.0770238256243
FDS03,OUT013,1251.187695355652
DRJ47,OUT017,2840.268574083969
FDT50,OUT010,233.67173656253723
FDV02,OUT046,2865.0270934517885
NCG18,OUT017,1653.6868725026468
FDW52,OUT046,2625.536142191991
FDS40,OUT035,593.9882275278492
FDN31,OUT017,3110.5143683041983
FDA37,OUT045,1991.4798242752142
FDA15,OUT046,4113.39324422707
FDL39,OUT046,3059.6669338006745
FDJ53,OUT045,1987.784764578933
FDX22,OUT013,3532.0753996877966
NCZ42,OUT045,3930.9827367914863
FDD56,OUT027,4462.751884971753
FDD40,OUT017,3018.47823793506
FDS50,OUT013,3663.8479329517368
NCN14,OUT013,3061.455327081475
FDT15,OUT013,3098.7689591967446
NCS18,OUT027,2891.2037394555473
NCO26,OUT010,265.82972009336265
FDF58,OUT018,998.9884323312777
NCB19,OUT013,1440.7771946147266
FDH26,OUT017,2080.628000368283
DRB24,OUT027,4074.5578264571113
FDA49,OUT018,1351.1521638970078
FDB32,OUT045,1516.4024327398383
FDI36,OUT017,3088.7456006574175
NCA17,OUT010,364.65686376816865
FDH22,OUT013,2009.8424008605562
NCM26,OUT018,2454.060926653566
FDT15,OUT027,5156.158210114471
FDB16,OUT018,1365.0767225877737
NCP54,OUT027,2999.9306957087615
FDJ36,OUT013,1650.3244483332394
FDO28,OUT045,1974.7835463126808
FDU09,OUT013,1032.6225380828382
FDF29,OUT017,2060.5536394379815
FDY08,OUT013,2051.6108353542977
DRJ59,OUT018,587.7293966032719
FDT23,OUT027,1976.146412177474
FDU15,OUT018,588.8169121386097
FDT47,OUT013,1542.5366592301732
FDI53,OUT019,387.50204049943585
FDR59,OUT018,3910.1308992370214
FDD53,OUT035,616.2216432966857
FDY51,OUT017,3716.3023446107413
FDT04,OUT049,639.4916411197837
FDU51,OUT049,2879.6832279330993
FDG14,OUT035,2479.1236380127566
NCU06,OUT045,3782.1373166464405
DRG25,OUT046,3115.7097622670008
DRH49,OUT035,1323.4709209386303
FDN15,OUT035,2082.5744654319915
FDL43,OUT018,1218.0624883734663
NCT18,OUT049,3134.7055386122256
NCB31,OUT013,4056.659299623
FDK57,OUT035,1950.6527371376444
FDY04,OUT019,384.46345656534254
NCP54,OUT046,2053.1197947097967
FDF41,OUT013,3779.5068858938507
FDM01,OUT045,1652.463023877526
FDW03,OUT045,1655.749959236018
FDF28,OUT045,2008.300454452927
FDY37,OUT017,2110.2427797735713
FDQ03,OUT017,3903.0132511627744
FDP51,OUT027,2949.0724875356364
FDJ40,OUT017,1728.8033961722942
FDC32,OUT049,1443.248708167887
DRI49,OUT027,2186.9552573743
NCW54,OUT017,871.4117369469582
FDF09,OUT017,589.1408878625697
FDP45,OUT018,3779.2127056757604
DRJ23,OUT018,2958.479574566888
FDS59,OUT017,1729.7616248995785
FDY08,OUT046,2064.4317872111724
FDX16,OUT049,2482.4398915217116
FDY16,OUT018,2979.3679670904885
FDK32,OUT035,2530.303628008613
FDQ22,OUT013,710.0987090566904
NCC31,OUT018,2421.3623206467128
FDG58,OUT049,2461.445170698983
DRF48,OUT013,3103.9081670788355
DRH36,OUT049,1114.6283103474148
NCR30,OUT035,1174.5289478310588
FDB03,OUT019,573.8791838972525
FDZ28,OUT027,3002.2125514121753
FDR35,OUT017,3075.351546525801
DRD15,OUT027,5860.359604837988
FDJ33,OUT019,280.7470801013086
FDA56,OUT010,270.22006777852397
FDP56,OUT046,799.929361565287
NCT30,OUT046,800.1832305599482
FDK15,OUT017,1617.2154646334932
FDH44,OUT018,2438.2398305838346
FDV01,OUT013,2463.0630118932863
DRG03,OUT017,2491.3711517540187
FDG50,OUT027,2688.5201818108344
FDR16,OUT010,571.6625725469638
FDZ60,OUT046,1657.9077087260284
DRG03,OUT045,2511.2226858768595
FDS56,OUT018,3912.167690914657
FDU33,OUT045,750.4615803547896
DRD27,OUT035,1556.7032983420086
FDW22,OUT046,3761.912675515955
DRA24,OUT045,2624.1481763928696
FDF38,OUT049,644.7524222957077
FDX48,OUT013,2468.44532776152
FDS58,OUT018,2502.120290692658
FDC32,OUT046,1453.5704203943005
NCQ29,OUT045,4058.3750347809614
DRK39,OUT018,1337.8694780477285
NCS38,OUT017,1889.0123134449802
DRO47,OUT013,1736.6147776099883
DRG27,OUT027,979.4968198107097
FDC57,OUT027,5687.7178400980565
FDS55,OUT046,2444.0459071568775
NCJ06,OUT018,1959.9719112440428
FDO01,OUT019,284.1921971735423
NCM55,OUT045,3093.4745524943714
FDC52,OUT049,2474.0036949660494
FDQ15,OUT045,1286.7197503837526
NCT30,OUT027,1067.3656802994512
NCR42,OUT027,963.8185432232779
FDD28,OUT035,873.0483098932152
FDQ34,OUT049,1644.1914344247357
FDZ12,OUT027,3040.6441823242094
DRE13,OUT019,200.25526571557862
NCN07,OUT019,285.5852981098507
FDM28,OUT035,3051.150891398491
FDI10,OUT017,2891.706992683373
FDQ25,OUT013,2808.830724536713
FDA38,OUT010,569.5415824883036
DRI13,OUT049,3647.034498545859
FDY20,OUT027,2692.3741052645155
NCZ53,OUT035,3100.4942455158284
NCM31,OUT013,2384.5469973947243
DRB01,OUT017,3120.8178288504782
DRF37,OUT046,4122.593332815024
NCF42,OUT049,2890.2895432346013
FDF16,OUT018,2371.128162112016
FDB41,OUT013,840.9573896715405
FDR34,OUT013,3708.929460290899
FDR15,OUT018,2406.004786856888
NCV42,OUT019,271.3146122998072
FDW51,OUT035,3644.8371222392216
FDU36,OUT017,1537.3800383298908
FDX60,OUT049,1297.0077694435784
FDY03,OUT035,1878.8100731411632
FDW55,OUT045,4026.538382168981
FDT01,OUT010,571.4037981928736
FDG58,OUT013,2422.8083356626103
FDK21,OUT017,4106.7453311163235
NCS41,OUT019,464.93307036541637
FDS10,OUT045,3015.0133032226295
NCT53,OUT046,2555.002818220861
FDJ28,OUT018,3000.5692812122566
FDX44,OUT045,1374.4000563063792
FDT20,OUT018,604.3427647567164
FDO44,OUT017,1693.6249475546574
NCX17,OUT049,3775.221252032739
FDY01,OUT017,1899.5918555691378
FDJ12,OUT027,5858.395264533406
DRK35,OUT018,587.9021358000376
FDD47,OUT019,391.2419567235709
NCM53,OUT035,1657.9951743822921
FDO45,OUT013,1433.1926195186638
NCM42,OUT010,253.37218206983275
FDE04,OUT046,2967.891920609848
NCI30,OUT027,5855.70982098468
FDZ19,OUT013,2870.60450961689
FDW57,OUT013,2883.679720583761
FDA25,OUT013,1650.3244483332394
FDT22,OUT046,994.6462288772651
FDP51,OUT013,1946.3542222013202
FDD48,OUT027,2933.249606754948
FDY39,OUT035,3138.97078091219
FDO48,OUT010,573.2148197106151
FDD23,OUT027,5156.158210114471
DRN35,OUT027,963.8185432232779
FDT01,OUT035,3698.005841333672
FDC20,OUT010,132.32886592479267
DRJ35,OUT035,997.9140143585333
FDB32,OUT046,1455.103512356748
FDL24,OUT046,2916.459062324149
NCV42,OUT035,1805.8761621766732
FDZ46,OUT046,1667.1744652119346
FDC15,OUT013,2467.373548225127
FDD08,OUT019,132.32886592479267
FDY50,OUT049,1383.271476516131
FDD36,OUT013,1999.0005018708457
FDG57,OUT027,1066.3406754778393
FDL21,OUT018,610.3962602554094
FDN16,OUT027,2867.7375914027357
FDJ09,OUT027,1059.1989593606654
FDS01,OUT010,424.67449756941244
FDV33,OUT017,4145.394985969618
DRE12,OUT017,1889.0123134449802
FDR07,OUT013,1540.6584590758157
FDP48,OUT010,468.7947140050353
NCB55,OUT035,874.6653533188077
FDQ08,OUT013,1127.8324206231084
FDR34,OUT035,3849.503151424921
FDO33,OUT046,1746.3300173086477
FDP13,OUT045,624.8346684758145
FDX12,OUT049,3914.0686033485504
NCT06,OUT049,2665.371403836514
FDR16,OUT019,570.4634180696919
FDE36,OUT046,2574.7133244422466
FDZ36,OUT049,3162.475769054801
FDV13,OUT045,1374.8215733430384
NCZ17,OUT035,594.6693920655915
FDU56,OUT045,3081.405924417494
FDM09,OUT035,2872.4243320066867
FDV02,OUT017,2868.083049838781
FDS34,OUT018,1795.9581743561744
FDA11,OUT049,1506.696993190975
FDP09,OUT017,3638.887948831133
FDB29,OUT027,2929.064822921503
FDT19,OUT017,2891.572436552015
DRH15,OUT017,642.639905182729
FDY38,OUT046,3743.3117698265664
FDF14,OUT027,4044.742624260639
FDN48,OUT010,228.61968356311326
FDQ12,OUT013,3726.529434741373
NCJ43,OUT045,2890.091664341051
FDE17,OUT019,366.47550918995694
FDB05,OUT035,3995.3521402044516
FDH10,OUT045,3015.7619332013273
NCR06,OUT017,610.8170179570741
FDU32,OUT018,1996.7725758323006
FDD56,OUT049,2895.5560464381324
FDO36,OUT018,2929.502737867916
FDH16,OUT010,224.43916737994212
FDX10,OUT018,587.3937104590609
FDZ37,OUT017,1379.3410885670921
FDU31,OUT010,571.0777000740666
DRC49,OUT049,2095.3238928642563
FDL15,OUT045,2509.7983278990796
FDN32,OUT019,495.03824705074146
DRH59,OUT027,1459.9414574230368
NCU29,OUT049,2454.141497435507
FDR37,OUT019,469.84643175412987
FDS14,OUT018,2421.091827797408
FDU02,OUT027,5855.70982098468
FDJ08,OUT035,3102.91949978951
NCZ06,OUT045,3985.9967912058155
FDO31,OUT049,1312.7656307467144
FDH31,OUT018,1617.248336283786
FDS58,OUT017,2574.4351934829774
NCA53,OUT027,1066.8457806631934
FDF50,OUT046,3116.604888747189
NCW42,OUT049,3693.757559685465
NCQ17,OUT045,2497.0221312237372
FDK51,OUT018,3927.3185757123197
NCW41,OUT010,377.32484091930314
NCR29,OUT017,867.8699574012566
FDB08,OUT019,381.85467583505647
FDA40,OUT027,2457.5144969917496
FDL14,OUT018,2452.839020950403
FDB47,OUT046,3549.970531981949
FDO03,OUT035,3888.9817805618704
DRK13,OUT019,515.522827927135
FDX13,OUT010,569.4620907745634
FDF52,OUT046,3146.18972044996
FDT11,OUT013,3085.3557357468544
FDB08,OUT013,2519.5786142920347
FDQ28,OUT018,2446.928652798178
FDD29,OUT045,4128.103460840167
NCQ29,OUT027,5857.0374467309975
NCO02,OUT013,1250.440419251433
FDR56,OUT010,513.5585149616719
NCM54,OUT049,2046.6792865730997
FDP51,OUT035,1902.5284649281966
FDT38,OUT013,1433.5349928144208
FDZ20,OUT018,3800.9471524093738
FDJ53,OUT013,1989.9989620094802
FDX13,OUT049,4038.091270757739
FDP58,OUT035,3743.9045942596667
NCK31,OUT019,132.32886592479267
FDA35,OUT018,1963.0616948714837
FDV37,OUT018,3012.583043471938
NCO07,OUT027,5860.359604837988
FDA20,OUT045,3119.031247450007
FDZ59,OUT035,2732.0162291184224
NCY17,OUT017,655.9128728122813
FDQ28,OUT035,2525.631925951024
FDV35,OUT017,2507.152091412254
FDQ36,OUT013,692.8128191481442
FDD34,OUT018,2518.344263841593
FDK51,OUT045,4190.874699452138
FDV31,OUT035,2879.9180450199324
FDR04,OUT035,1529.7838681510468
FDR14,OUT049,902.6918690657387
DRC36,OUT010,417.7589989949554
FDE39,OUT019,279.4481899162082
FDP57,OUT049,1641.3117965800077
FDE57,OUT046,2110.0455077530264
NCN18,OUT046,1736.7625319713923
NCQ05,OUT018,2406.7343210862523
FDW47,OUT035,1987.5866050601114
FDV46,OUT035,2081.640706112108
NCP29,OUT045,1041.4276336523533
FDE09,OUT018,1700.2342299684067
NCU06,OUT027,5855.70982098468
FDT19,OUT010,417.01762269726214
DRF15,OUT017,2496.6691056251075
DRI51,OUT013,2749.4179526041858
NCX54,OUT013,1653.525034351853
DRE01,OUT013,3801.250746843286
NCB07,OUT045,3009.14340199952
FDU50,OUT035,1890.1625562304837
FDG40,OUT035,593.9882275278492
FDW10,OUT018,2738.2322703676105
FDX51,OUT013,3071.240289115698
NCP17,OUT045,1041.3039015627883
FDP21,OUT035,3099.306245732403
FDL04,OUT045,1651.4529109024838
FDV23,OUT013,2002.9535830940188
FDF24,OUT046,1335.9648388021305
FDH56,OUT027,2929.064822921503
FDB51,OUT049,1001.0582764786789
FDI58,OUT027,2831.0197293833016
FDR20,OUT013,840.7009149193934
FDC51,OUT018,1996.881482569276
FDB16,OUT027,2463.6930032091773
FDE40,OUT049,990.3758870722736
NCM17,OUT035,631.2779377735633
FDU56,OUT035,3095.2059156039318
FDS32,OUT019,289.4232978445918
FDX02,OUT049,3736.0137282681035
FDT39,OUT027,4074.5578264571113
FDE35,OUT017,873.2008899548194
NCI42,OUT019,568.99666384889
DRL23,OUT046,1654.3097734985963
FDA10,OUT046,2039.3856864706258
FDA11,OUT013,1522.5337407343038
NCM06,OUT046,2459.2196205117784
NCT05,OUT035,4109.070000458893
NCQ02,OUT010,493.4514568377264
NCY06,OUT049,2064.2414749286354
FDY56,OUT035,3766.887895113178
FDL02,OUT035,1652.5218223773024
NCI06,OUT035,2931.7936523693415
FDQ14,OUT045,2460.08970766377
FDQ12,OUT017,3791.814098310688
FDP36,OUT046,800.0591353504768
FDK21,OUT027,5860.359604837988
FDO40,OUT045,2504.458959892859
NCK54,OUT019,274.49280282700465
FDY09,OUT018,2839.1049172676453
NCW30,OUT049,4124.401236908308
NCC55,OUT027,963.8185432232779
FDE58,OUT018,1867.0806012207042
FDR39,OUT013,3063.8168298894616
FDU28,OUT049,3080.828770220348
FDH08,OUT017,3792.8216142171395
FDG35,OUT045,2848.5419568532293
FDG22,OUT049,625.7019212077008
FDC34,OUT035,2581.843736540244
FDP15,OUT018,3789.213855915358
FDK34,OUT010,571.0754656945921
FDU45,OUT035,1910.143065423026
FDQ04,OUT027,974.3727910074581
FDX22,OUT018,3348.472018710524
FDB45,OUT017,1651.6154953734995
NCH43,OUT027,5857.0374467309975
DRE60,OUT046,3672.2930790945575
FDD17,OUT027,5860.359604837988
NCM54,OUT017,2023.5747366854555
NCH55,OUT013,2041.6444343085664
NCT06,OUT017,2608.3736092020345
FDA48,OUT027,5857.0374467309975
FDY58,OUT027,5860.359604837988
FDO25,OUT045,3629.030692192905
FDN50,OUT045,1504.2973768963775
FDH35,OUT035,2602.8390122882915
FDK09,OUT045,3743.6542959088024
FDO16,OUT013,1433.2764544568076
FDW11,OUT045,1046.7833772121078
FDU47,OUT027,3017.9891235431437
NCQ42,OUT010,278.23270883882213
FDK55,OUT027,2688.5201818108344
FDN08,OUT049,1926.43387428003
FDT57,OUT045,3925.5052470109845
FDJ12,OUT018,3335.068686381432
DRL59,OUT017,790.2248881029327
NCN53,OUT046,635.503084193904
FDO51,OUT010,132.32886592479267
FDK56,OUT017,3113.1612716459003
FDY12,OUT035,815.3872563405297
FDU15,OUT035,593.9882275278492
FDQ19,OUT046,3977.8833768508757
DRF15,OUT045,2517.750181971338
DRE25,OUT019,236.3983219808057
FDK57,OUT018,1907.9870043932522
