Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCF30,OUT027,3424.3360940295433
FDK03,OUT035,4226.130405697772
FDT45,OUT017,1026.4226902949767
NCC54,OUT027,5194.851031781579
FDP08,OUT018,2849.0800688813893
FDU44,OUT046,2638.0475441330173
DRG39,OUT035,1015.4200326846162
FDU32,OUT049,2075.7957797396575
FDY27,OUT049,2944.7068679685917
NCP54,OUT013,1985.1709650661264
NCZ41,OUT049,2109.9273217010914
DRL49,OUT013,2299.7546560537835
FDI05,OUT018,994.9651032872712
FDY56,OUT045,3549.7117595701784
DRC13,OUT013,2078.6195782868604
NCV29,OUT017,2936.134811123553
FDR24,OUT049,1579.74540630459
FDZ34,OUT018,2770.330602645519
FDP37,OUT035,2146.7230608449445
FDX08,OUT027,4326.77489191929
FDS57,OUT045,2187.4504005081108
NCG18,OUT049,1730.9549415522974
FDK25,OUT018,2427.6984664865845
FDH53,OUT049,1484.1887042353962
DRI59,OUT018,3253.6584485160683
FDA52,OUT046,2842.822865500113
FDT20,OUT010,-1255.3819481733099
FDE36,OUT019,740.6856422658939
FDI24,OUT017,2873.774195766847
FDB28,OUT018,2872.370540255933
FDV11,OUT017,2957.2584972188633
FDP01,OUT046,2496.7107731269784
FDD34,OUT027,4038.535456532197
FDJ50,OUT027,2326.48052627969
FDZ44,OUT013,1932.9005332088568
DRO59,OUT035,1364.5633487012092
DRB48,OUT045,639.3625262663259
FDR21,OUT018,2503.1284416176964
NCE42,OUT010,1799.2164139152214
FDO23,OUT046,1499.1550037570403
NCE30,OUT018,3055.3779958900195
FDQ22,OUT035,800.1230528220273
FDY01,OUT045,1805.6073931414362
FDS08,OUT017,2922.990188766144
FDG28,OUT018,3677.37644315804
FDQ51,OUT018,599.8385665364739
FDB05,OUT017,4035.236759731749
FDO56,OUT049,2009.0335078607054
FDE02,OUT018,1201.3691744326784
FDN45,OUT017,3620.1344533025494
FDS09,OUT013,885.773417152368
NCA54,OUT018,2580.410620408002
FDP09,OUT010,1455.5567225042391
FDC53,OUT045,1536.8643864292828
NCM55,OUT017,3033.461441808143
FDL09,OUT018,2433.221451246296
FDA11,OUT019,-385.8742397621097
FDA50,OUT045,1449.6492090247868
FDC23,OUT017,2959.885712966336
FDE22,OUT049,2629.4732487792885
FDD23,OUT046,3013.655169955806
NCA29,OUT049,2823.0569154689424
FDK38,OUT046,2354.234671982757
DRC13,OUT046,1996.6346107528348
NCP43,OUT049,2920.459678627992
FDX28,OUT049,1718.0394819467626
FDF08,OUT049,1595.855037058168
FDZ33,OUT046,2379.4822313067502
FDD10,OUT049,2987.3593033220213
FDO58,OUT017,2692.1984247012742
FDI50,OUT017,3795.8429126965243
FDO58,OUT045,2572.2377564121452
FDX08,OUT013,2908.4883187492637
NCK17,OUT010,-1229.8317348856435
FDF39,OUT035,4337.896101392679
FDU45,OUT010,-71.34150611890436
NCJ18,OUT018,1554.0763635802534
DRC27,OUT019,1967.5537905217834
DRC25,OUT035,1514.9215406239982
FDU59,OUT035,2697.533116850937
FDU28,OUT035,3190.13555932441
NCP30,OUT046,678.2255746345658
FDB39,OUT018,642.4385345833117
FDE41,OUT013,1487.811952845938
DRH11,OUT010,-1011.7994693937591
FDA58,OUT045,3668.2279388902243
FDU50,OUT046,1904.830968678728
FDM34,OUT013,2105.967133937185
FDM44,OUT027,3096.7987960927685
FDR39,OUT045,2849.3874703514925
FDM25,OUT045,2765.259602827286
FDQ49,OUT049,2637.949408137794
DRH25,OUT018,596.7759970512624
FDM09,OUT027,4198.855661261861
FDL44,OUT019,685.4130657794494
NCR42,OUT018,262.89190964797547
DRL59,OUT046,869.0133348451698
FDX43,OUT013,2719.2808662762895
DRK47,OUT010,1649.396934072066
FDU48,OUT018,1827.2300841090914
FDY12,OUT045,800.9537713160541
NCN43,OUT018,1673.3896830235742
NCM55,OUT018,2614.9086378478005
FDQ21,OUT027,3439.4850214894927
FDX13,OUT035,4111.34723133773
NCK30,OUT027,5421.031461217139
FDG20,OUT049,2910.4769417349926
DRG27,OUT017,762.8807560345808
FDY14,OUT018,3886.234865271245
FDP59,OUT035,1838.7171588599513
FDU60,OUT017,2838.6421796651184
NCC18,OUT019,768.497675228349
DRJ39,OUT017,3543.1810824967915
FDS07,OUT049,1927.2310326760721
FDM08,OUT027,5020.101437841765
FDP51,OUT045,1897.3769322029757
FDU16,OUT035,1535.4327835403706
FDH12,OUT013,1735.0275862192532
DRE48,OUT010,1201.854398471242
NCL42,OUT027,5290.379281636993
FDR21,OUT045,2747.295892363165
NCW29,OUT035,2220.761464462124
FDO11,OUT013,4030.2260273599377
NCM31,OUT049,2326.5000630658346
FDV35,OUT019,549.9885810455748
FDF58,OUT017,1138.1877317262447
NCE43,OUT049,2744.017638931814
FDA02,OUT035,2483.954791373519
DRL37,OUT010,-1166.818878457665
FDR24,OUT018,1241.1250366703016
FDW59,OUT049,1458.8567992200583
FDS22,OUT049,907.8829567703785
FDW24,OUT017,933.966410039644
FDU24,OUT035,1715.3659269497189
FDA21,OUT027,4430.724649224727
FDH58,OUT027,3350.7607270450153
FDW36,OUT018,1396.4523873706094
FDI45,OUT027,4205.275864037875
FDU01,OUT018,2729.6167005553048
FDF35,OUT027,3190.691936074502
FDU43,OUT019,1909.327243492478
FDE24,OUT019,383.5874586630857
FDK50,OUT049,2705.13992759299
FDG31,OUT045,977.533458070475
FDC60,OUT045,1417.2860062099237
FDL36,OUT013,1484.6677384145264
FDP21,OUT013,3081.818024863986
FDW16,OUT045,1439.7690829349388
FDX02,OUT017,3662.965927393412
FDQ58,OUT027,3942.296785136241
FDT51,OUT046,1828.3070889063667
FDD59,OUT049,1439.949738321249
NCM42,OUT018,1456.1045464079277
FDA57,OUT018,418.638254721487
FDZ48,OUT035,1946.1710023830624
FDE46,OUT045,2370.394315052888
NCZ30,OUT019,27.380808033003632
FDB56,OUT017,3143.0474026233655
FDA25,OUT027,3180.5524782741827
FDD20,OUT013,2050.7165576905104
FDL25,OUT013,1556.7039911129818
NCO18,OUT049,2885.1967443908297
FDJ45,OUT017,698.6678505865787
FDR12,OUT035,2895.7067331325347
NCF19,OUT010,-1148.4615530865071
FDK25,OUT046,2666.9654334744423
NCR17,OUT046,1816.1813838982514
FDC52,OUT046,2480.258517126588
NCA54,OUT017,2958.5229350595905
FDR45,OUT010,1891.8315519754365
NCM19,OUT049,1907.330306786405
FDF39,OUT027,5665.727883618886
FDX23,OUT049,1663.403373360128
FDD58,OUT027,3053.8673694703607
FDX28,OUT013,1664.7880410991029
NCD31,OUT013,2598.3292446770924
FDU57,OUT018,2156.3071985567176
FDI27,OUT046,818.5334957953678
NCM42,OUT046,1717.0322286907713
FDD32,OUT027,2819.126476391716
FDI34,OUT013,3684.921340476789
NCM29,OUT049,2156.4395838483465
FDG46,OUT018,1579.2497268423122
DRC01,OUT010,-1054.0244909795563
FDB15,OUT027,5585.933010444392
NCA17,OUT027,3838.8283011681838
FDF10,OUT046,2399.2390395473053
FDR26,OUT027,4292.255944670681
FDI02,OUT049,1933.7692615717997
NCM54,OUT010,108.48012444632491
FDF14,OUT013,2451.442776468011
FDJ33,OUT010,51.66364881184791
FDM20,OUT035,4038.909690912682
FDC03,OUT027,4591.879945043493
NCX05,OUT046,1831.0454654600178
NCM41,OUT027,2920.1427531909253
NCU29,OUT010,419.5492906904649
FDQ59,OUT017,1517.3201545592417
FDH46,OUT010,-229.1852586590212
FDH09,OUT013,884.2102982514207
NCD06,OUT045,677.6703160036973
FDC15,OUT035,2596.4068878187595
DRD37,OUT027,2210.779245025761
FDT28,OUT027,3830.171562826966
FDR28,OUT027,4102.2603483477415
FDT38,OUT017,1508.4861180576604
FDV34,OUT027,2729.6926481702308
FDY52,OUT035,1191.613290183237
FDB34,OUT013,1432.1737836945986
DRL23,OUT018,1416.4533967208386
DRB24,OUT046,2454.2012337846954
FDJ50,OUT046,902.4503501822853
FDQ49,OUT035,2653.324915325871
FDP20,OUT035,2147.489179105492
FDV19,OUT027,4026.6020437040515
NCR54,OUT045,3017.0931428589297
FDO09,OUT010,2235.108881377897
FDS57,OUT018,2005.522789759123
FDN10,OUT049,1992.2476687766252
FDV23,OUT049,2104.3285667208697
FDY28,OUT049,3536.9928285242067
DRG51,OUT013,2609.1880440052396
FDD45,OUT019,-394.9658663568896
NCL18,OUT027,4457.709673854522
NCM29,OUT013,2098.527218786395
FDF17,OUT027,4564.63770434058
FDE22,OUT017,2673.6383334834177
FDQ22,OUT017,755.8371816228239
FDS01,OUT013,2894.7124413513206
FDW35,OUT027,2173.5711199255907
FDJ33,OUT046,2020.9305573322094
NCF54,OUT035,2844.0153289875966
FDE09,OUT013,1808.5296490623116
NCE06,OUT045,2459.576747497693
DRH49,OUT049,1412.9650886233155
FDY43,OUT045,2646.817045835502
NCT05,OUT017,4108.017179227506
FDZ34,OUT045,2984.8999080830713
FDL38,OUT017,1569.241311596168
FDZ31,OUT017,3165.8331054525565
FDR14,OUT035,1041.5190668375208
NCN54,OUT049,1360.1600726745826
NCC42,OUT027,3655.913078868781
FDK08,OUT017,1745.3097880501066
FDP59,OUT013,1771.665548851427
FDV22,OUT035,2696.2569340314617
FDD33,OUT035,3853.778919160287
DRE60,OUT027,5005.009543634984
FDK52,OUT046,3594.8495374092363
FDA02,OUT017,2481.6204204074343
FDM56,OUT049,1857.0578410696994
FDE57,OUT035,2412.053590038977
FDM32,OUT045,1394.5519758945147
NCQ30,OUT027,3372.5394842017067
FDQ27,OUT027,3188.314936897623
FDT60,OUT027,3442.090897974031
FDU43,OUT049,3944.12656513193
NCO55,OUT035,1821.748966392085
FDG02,OUT045,2967.839660906645
FDJ28,OUT013,3071.6277295732766
FDP40,OUT045,1773.583283377727
FDJ38,OUT045,3006.5246974806028
NCC54,OUT017,3881.5688885962672
NCZ41,OUT046,1996.4593243221216
FDK38,OUT019,431.38508339552936
FDU52,OUT013,2507.8170917752705
FDC40,OUT046,1289.7958272919734
NCR30,OUT017,1290.6324337953738
NCN18,OUT017,1886.4191120125902
FDB50,OUT035,1401.0000190915152
FDG04,OUT013,3025.6898270078796
FDR26,OUT035,2964.3614166789325
NCT17,OUT018,2692.9133431466507
FDX35,OUT027,5076.261853728711
FDS12,OUT046,2009.4427741147042
NCZ29,OUT027,3434.511167681435
FDB38,OUT010,735.1757025528173
FDP12,OUT013,716.0070789376864
FDP22,OUT046,909.6125796849658
FDS26,OUT018,3835.955132437222
FDR52,OUT046,3077.4340651754173
DRJ13,OUT046,2548.365627351983
FDU48,OUT027,3538.7362165008612
FDE29,OUT035,1124.9953720838607
NCT29,OUT049,2018.436270424913
DRK37,OUT018,2729.4487204590423
FDK55,OUT046,1427.7790119122087
FDR07,OUT046,1544.6970977750075
FDO21,OUT027,5056.086839820012
FDK46,OUT049,4220.227851615014
FDB12,OUT045,1651.9764150165245
FDT31,OUT027,4453.304407067932
FDJ33,OUT045,1954.3216435665186
FDC26,OUT027,3200.5475391230193
NCQ02,OUT045,2907.8962367754134
FDP08,OUT010,1172.231950929005
FDB11,OUT027,5022.8104523571155
FDV55,OUT013,2369.7580352783366
FDW20,OUT049,2063.252813710595
NCJ18,OUT019,-42.72534891254827
FDC41,OUT018,939.2550371554776
FDE14,OUT027,3137.7712877015056
FDG35,OUT013,2890.854233114004
FDF45,OUT035,1152.115740880407
FDS19,OUT027,2761.934196751109
FDS58,OUT019,705.1413598691302
FDA26,OUT017,3629.676546057622
FDM32,OUT049,1546.567660649909
FDL45,OUT046,2025.729208576165
FDZ55,OUT049,2652.1414395905967
FDY37,OUT049,2406.306186023417
FDO46,OUT046,3086.585776803655
FDQ60,OUT046,1947.0703374275636
FDA19,OUT018,1815.181173049024
FDL15,OUT046,2456.3416975661858
FDM10,OUT018,3096.8238073481925
NCL05,OUT017,816.7244908286923
DRK49,OUT010,-1199.2058341407947
NCE18,OUT027,5414.7297424516355
FDG40,OUT049,689.8639199567325
DRI59,OUT045,3446.430068696057
FDK28,OUT035,4186.691164639138
NCD06,OUT019,-1166.7850810383084
FDO11,OUT019,2099.061069085576
FDK27,OUT046,1926.729964481649
FDT43,OUT027,2294.0323784341795
FDD38,OUT018,1425.5962706853834
FDA16,OUT049,3597.0553366539425
FDL14,OUT027,3946.5500815252935
NCM17,OUT049,805.230103893508
FDD20,OUT045,1943.2963484436837
FDA40,OUT045,1402.719661140847
FDL43,OUT045,1205.530112364854
FDV15,OUT045,1565.9043587286696
FDE52,OUT046,1514.5188487980658
NCL17,OUT010,339.801237034623
NCJ31,OUT045,3656.48132811414
FDR60,OUT045,1198.6296846162736
NCA18,OUT035,1973.001912134238
FDS21,OUT027,2537.554890101202
FDW09,OUT035,1469.1764911773562
FDL26,OUT035,2606.9200674224235
FDS47,OUT018,1161.1607617858476
FDC39,OUT046,3276.7752232210755
FDT51,OUT035,1978.9190755684103
FDK40,OUT035,4330.002060508022
NCG19,OUT045,3614.3912955789788
FDZ07,OUT046,1065.723904091736
FDF08,OUT027,2932.925134538069
FDO04,OUT013,971.5689116470433
FDK41,OUT018,1057.411562031797
FDP15,OUT049,4141.538141869187
NCD43,OUT018,1392.9318972129004
NCP18,OUT013,2381.9316093215716
FDZ51,OUT046,1557.0761652171295
DRH13,OUT035,1878.8037858232392
FDF38,OUT045,667.1799055558743
NCI43,OUT045,740.0418826466062
FDM38,OUT027,2392.636943392831
FDS03,OUT013,1086.6278178854586
DRJ47,OUT017,2809.8252603480837
FDT50,OUT010,-317.07718640468124
FDV02,OUT046,2746.4494802091485
NCG18,OUT017,1758.038455317151
FDW52,OUT046,2670.5179349804425
FDS40,OUT035,774.6103038683628
FDN31,OUT017,3129.6021593845685
FDA37,OUT045,1945.6625528772615
FDA15,OUT046,3954.88374706544
FDL39,OUT046,2911.6963883904345
FDJ53,OUT045,1880.2296518217531
FDX22,OUT013,3409.2088327689735
NCZ42,OUT045,3692.7769627952857
FDD56,OUT027,4276.427137418889
FDD40,OUT017,3223.043267708515
FDS50,OUT013,3526.640459157932
NCN14,OUT013,2926.892913315202
FDT15,OUT013,2980.4161542888364
NCS18,OUT027,3170.163143334447
NCO26,OUT010,-109.85732005392174
FDF58,OUT018,755.3867474317042
NCB19,OUT013,1397.0398766650742
FDH26,OUT017,2401.5959270484254
DRB24,OUT027,3882.8720351908314
FDA49,OUT018,1118.6404690323818
FDB32,OUT045,1480.5239487064778
FDI36,OUT017,3267.460340219608
NCA17,OUT010,473.6636721614111
FDH22,OUT013,2022.7065541339257
NCM26,OUT018,2151.8574189186393
FDT15,OUT027,4400.2767651281165
FDB16,OUT018,1142.8396779320021
NCP54,OUT027,3411.2098662306907
FDJ36,OUT013,1705.8083901392488
FDO28,OUT045,1855.6408453636175
FDU09,OUT013,971.2876546709472
FDF29,OUT017,2215.137917044624
FDY08,OUT013,2286.6935879468574
DRJ59,OUT018,356.8770023198307
FDT23,OUT027,2780.498753477111
FDU15,OUT018,428.496979789473
FDT47,OUT013,1650.8365805448032
FDI53,OUT019,679.1828649764007
FDR59,OUT018,3902.9015714844286
FDD53,OUT035,836.696826505069
FDY51,OUT017,3581.626871836913
FDT04,OUT049,751.7986078863909
FDU51,OUT049,2946.0664771005995
FDG14,OUT035,2610.147092287106
NCU06,OUT045,3550.2934323553645
DRG25,OUT046,2948.766832834573
DRH49,OUT035,1504.556420247413
FDN15,OUT035,2376.6198330748116
FDL43,OUT018,973.83510060144
NCT18,OUT049,2961.8855592165073
NCB31,OUT013,4105.550137371976
FDK57,OUT035,2065.1881643602583
FDY04,OUT019,741.655110623064
NCP54,OUT046,1932.7369274991047
FDF41,OUT013,3868.948398243977
FDM01,OUT045,1623.6449593295047
FDW03,OUT045,1656.735619515516
FDF28,OUT045,1941.8245604884996
FDY37,OUT017,2419.374930066951
FDQ03,OUT017,3899.940219162522
FDP51,OUT027,3409.8611957553117
FDJ40,OUT017,1936.0748863765907
FDC32,OUT049,1596.0894168640118
DRI49,OUT027,2738.2192658144
NCW54,OUT017,1002.5418631339551
FDF09,OUT017,758.4862138653912
FDP45,OUT018,3728.1422801952544
DRJ23,OUT018,2688.6533275567485
FDS59,OUT017,1930.466750314214
FDY08,OUT046,2231.1144075589273
FDX16,OUT049,2461.7734413754547
FDY16,OUT018,2706.676892558896
FDK32,OUT035,2629.5508754060606
FDQ22,OUT013,712.8358057946593
NCC31,OUT018,2190.14288587514
FDG58,OUT049,2591.0261774552464
DRF48,OUT013,3041.1897284439947
DRH36,OUT049,1293.2982840475572
NCR30,OUT035,1348.9933330355748
FDB03,OUT019,1924.2603488764612
FDZ28,OUT027,3516.4171760553168
FDR35,OUT017,3262.3464676735366
DRD15,OUT027,5106.895945156676
FDJ33,OUT019,115.22924792292497
FDA56,OUT010,31.491216359163673
FDP56,OUT046,805.535204244553
NCT30,OUT046,769.0394066825968
FDK15,OUT017,1707.635001064717
FDH44,OUT018,2121.4861815395
FDV01,OUT013,2539.572519677786
DRG03,OUT017,2515.5801084238956
FDG50,OUT027,2907.96514712341
FDR16,OUT010,1522.392969626157
FDZ60,OUT046,1721.0391051916051
DRG03,OUT045,2372.298531889118
FDS56,OUT018,3933.9268552013036
FDU33,OUT045,712.5561993287859
DRD27,OUT035,1752.6554306729272
FDW22,OUT046,3582.294101417694
DRA24,OUT045,2554.5468770005887
FDF38,OUT049,814.5332738193337
FDX48,OUT013,2531.7935909492076
FDS58,OUT018,2340.626062136416
FDC32,OUT046,1490.4445349798698
NCQ29,OUT045,4024.6589336008456
DRK39,OUT018,1091.476819486285
NCS38,OUT017,1920.1788315580952
DRO47,OUT013,1810.8685507127839
DRG27,OUT027,2146.0691200045626
FDC57,OUT027,4525.512214370071
FDS55,OUT046,2337.6269707492866
NCJ06,OUT018,1619.2293497339067
FDO01,OUT019,225.71301577698478
NCM55,OUT045,2849.7324933475306
FDC52,OUT049,2584.3977102586114
FDQ15,OUT045,1264.916461157142
NCT30,OUT027,2210.2682399185555
NCR42,OUT027,1989.864982707576
FDD28,OUT035,1110.5375995460495
FDQ34,OUT049,1757.8591466434382
FDZ12,OUT027,3726.383370628832
DRE13,OUT019,-512.7219815474464
NCN07,OUT019,203.91911078423914
FDM28,OUT035,3013.1662680450613
FDI10,OUT017,2871.233940303115
FDQ25,OUT013,2787.6626217970925
FDA38,OUT010,1905.2734400877307
DRI13,OUT049,3521.6587923557936
FDY20,OUT027,2947.4946734274213
NCZ53,OUT035,3093.6492840780984
NCM31,OUT013,2299.718830291846
DRB01,OUT017,3087.01609812486
DRF37,OUT046,4139.772683022731
NCF42,OUT049,2854.7354532682625
FDF16,OUT018,2086.7270242856425
FDB41,OUT013,861.5952212126535
FDR34,OUT013,3675.607737647564
FDR15,OUT018,2246.303914066693
NCV42,OUT019,-125.83804480669687
FDW51,OUT035,3533.6445341908097
FDU36,OUT017,1683.200007342188
FDX60,OUT049,1415.8360734424853
FDY03,OUT035,1993.6039981951067
FDW55,OUT045,3919.0916726049227
FDT01,OUT010,1465.0028948459722
FDG58,OUT013,2537.799053877459
FDK21,OUT017,4052.0695225447653
NCS41,OUT019,989.7907454911417
FDS10,OUT045,2830.62190185371
NCT53,OUT046,2607.145562979514
FDJ28,OUT018,2764.5332861774837
FDX44,OUT045,1355.1213462806365
FDT20,OUT018,382.2843120019552
FDO44,OUT017,1880.4847673255567
NCX17,OUT049,3775.337165900794
FDY01,OUT017,1995.4938703922821
FDJ12,OUT027,4813.216400775045
DRK35,OUT018,328.198230135116
FDD47,OUT019,782.5022119469113
NCM53,OUT035,1827.929180504966
FDO45,OUT013,1493.5745122742055
NCM42,OUT010,-173.3573492381404
FDE04,OUT046,2909.119328752414
NCI30,OUT027,5331.740348577306
FDZ19,OUT013,2797.2694328430184
FDW57,OUT013,2893.937036213998
FDA25,OUT013,1724.8492824809646
FDT22,OUT046,962.8020927366008
FDP51,OUT013,1972.8625331715034
FDD48,OUT027,3320.695028857687
FDY39,OUT035,3090.761307662091
FDO48,OUT010,1648.6764843834999
FDD23,OUT027,4443.912585784717
DRN35,OUT027,2062.963357295381
FDT01,OUT035,3553.7843622655882
FDC20,OUT010,-991.3026826744202
DRJ35,OUT035,1171.156174151537
FDB32,OUT046,1519.0983769554402
FDL24,OUT046,2806.7604627305827
NCV42,OUT035,1925.4767674861923
FDZ46,OUT046,1759.232931984487
FDC15,OUT013,2484.25153952964
FDD08,OUT019,-1249.7066315802713
FDY50,OUT049,1529.2035530326082
FDD36,OUT013,1949.6633365639532
FDG57,OUT027,2264.2144972377705
FDL21,OUT018,469.0009819811406
FDN16,OUT027,3134.60310789067
FDJ09,OUT027,2247.7319519947478
FDS01,OUT010,951.8896521015345
FDV33,OUT017,4262.75344157507
DRE12,OUT017,1933.1448561297611
FDR07,OUT013,1592.4796164042486
FDP48,OUT010,1041.1143207462887
NCB55,OUT035,1050.0102013441392
FDQ08,OUT013,1062.3931433066366
FDR34,OUT035,3843.7957374265
FDO33,OUT046,1802.2915488458993
FDP13,OUT045,606.0758601173502
FDX12,OUT049,3991.377399846063
NCT06,OUT049,2727.7934052494134
FDR16,OUT019,1478.0045995253577
FDE36,OUT046,2672.583228159558
FDZ36,OUT049,3073.7215136456616
FDV13,OUT045,1412.0729296609245
NCZ17,OUT035,740.8033029021268
FDU56,OUT045,2878.7800615713577
FDM09,OUT035,2889.5660281855776
FDV02,OUT017,2840.288630823142
FDS34,OUT018,1579.5708373217858
FDA11,OUT049,1640.508909810197
FDP09,OUT017,3457.446994641303
FDB29,OUT027,3336.255622070497
FDT19,OUT017,2874.1272958782683
DRH15,OUT017,827.5314840827818
FDY38,OUT046,3723.972363099568
FDF14,OUT027,3882.141889967794
FDN48,OUT010,-415.9982113559738
FDQ12,OUT013,3678.34170554065
NCJ43,OUT045,2666.390600840283
FDE17,OUT019,586.1251350485009
FDB05,OUT035,4067.181126429319
FDH10,OUT045,2988.0341415708367
NCR06,OUT017,784.1451052877183
FDU32,OUT018,1693.6758018648652
FDD56,OUT049,2883.2505526083373
FDO36,OUT018,2602.4309192115825
FDH16,OUT010,-430.8770661263386
FDX10,OUT018,368.13056252024796
FDZ37,OUT017,1596.049243159089
FDU31,OUT010,1578.3319884382731
DRC49,OUT049,2342.310486352946
FDL15,OUT045,2361.7471923938556
FDN32,OUT019,1026.205864744867
DRH59,OUT027,2652.508048724812
NCU29,OUT049,2424.2293096621975
FDR37,OUT019,1020.5942315579073
FDS14,OUT018,2231.5305864697875
FDU02,OUT027,5032.834147333261
FDJ08,OUT035,3188.667322331635
NCZ06,OUT045,3902.3830717144565
FDO31,OUT049,1465.0132362939237
FDH31,OUT018,1443.6163283830865
FDS58,OUT017,2703.197660748958
NCA53,OUT027,2258.6268267602945
FDF50,OUT046,3132.5768038138463
NCW42,OUT049,3593.397641331428
NCQ17,OUT045,2378.91566999324
FDK51,OUT018,3910.426784557327
NCW41,OUT010,589.9783453053876
NCR29,OUT017,987.650711523341
FDB08,OUT019,672.6699670428175
FDA40,OUT027,2884.6353701488206
FDL14,OUT018,2277.0978313149453
FDB47,OUT046,3281.899773821421
FDO03,OUT035,3807.763859315974
DRK13,OUT019,1189.122203555868
FDX13,OUT010,2012.8877324909936
FDF52,OUT046,2905.121819456812
FDT11,OUT013,3063.290324646558
FDB08,OUT013,2591.944313359602
FDQ28,OUT018,2248.250743893646
FDD29,OUT045,3929.363851569691
NCQ29,OUT027,5543.376588372282
NCO02,OUT013,1078.2607449530626
FDR56,OUT010,1215.1314640096457
NCM54,OUT049,2080.048697332029
FDP51,OUT035,2053.9146515090806
FDT38,OUT013,1412.6277457528702
FDZ20,OUT018,3730.217497826475
FDJ53,OUT013,1957.272405511293
FDX13,OUT049,4036.8473247701877
FDP58,OUT035,3621.595025885982
NCK31,OUT019,-1055.0420394523862
FDA35,OUT018,1745.5819349262165
FDV37,OUT018,2908.573462639502
NCO07,OUT027,4813.731472175676
FDA20,OUT045,2906.7279083301232
FDZ59,OUT035,2848.9300586013587
NCY17,OUT017,834.6865558916759
FDQ28,OUT035,2627.9395531108876
FDV35,OUT017,2550.341554480937
FDQ36,OUT013,681.7907703534021
FDD34,OUT018,2333.417049863098
FDK51,OUT045,4131.371027152706
FDV31,OUT035,2931.4538184126923
FDR04,OUT035,1709.8701675565148
FDR14,OUT049,988.7395359119687
DRC36,OUT010,888.8377016682391
FDE39,OUT019,44.973118206981326
FDP57,OUT049,1789.422822362219
FDE57,OUT046,2264.553955775453
NCN18,OUT046,1778.5156723994642
NCQ05,OUT018,2115.244559572334
FDW47,OUT035,2066.5335197186164
FDV46,OUT035,2364.228033175664
NCP29,OUT045,927.5284832616758
FDE09,OUT018,1510.7413471370876
NCU06,OUT027,5050.318612277398
FDT19,OUT010,856.6905439948391
DRF15,OUT017,2520.4755081622166
DRI51,OUT013,2732.526596738728
NCX54,OUT013,1683.8627842762535
DRE01,OUT013,3804.5015498960215
NCB07,OUT045,2998.737763473958
FDU50,OUT035,2030.548745086403
FDG40,OUT035,733.2555846628446
FDW10,OUT018,2521.2667239447137
FDX51,OUT013,3157.9032324000073
NCP17,OUT045,977.4118568731162
FDP21,OUT035,3167.5439203589563
FDL04,OUT045,1614.6742423348933
FDV23,OUT013,1999.7719295302995
FDF24,OUT046,1369.5849898231038
FDH56,OUT027,3314.9071721729147
FDB51,OUT049,1122.8812534544309
FDI58,OUT027,3031.157985430641
FDR20,OUT013,882.3926110407415
FDC51,OUT018,1754.5603309106336
FDB16,OUT027,2857.3515897199854
FDE40,OUT049,1136.6647340001996
NCM17,OUT035,850.1826172092619
FDU56,OUT035,3096.4684612293236
FDS32,OUT019,410.32068006798863
FDX02,OUT049,3651.459511004728
FDT39,OUT027,3931.829824076801
FDE35,OUT017,1101.4652987083075
NCI42,OUT019,1420.2252207188726
DRL23,OUT046,1696.041180477159
FDA10,OUT046,1948.168644330829
FDA11,OUT013,1577.9458819061106
NCM06,OUT046,2432.566636545208
NCT05,OUT035,4194.29850814586
NCQ02,OUT010,1044.4938000397585
NCY06,OUT049,2144.248995505157
FDY56,OUT035,3734.250796556772
FDL02,OUT035,1859.4891771194566
NCI06,OUT035,2946.5349011777257
FDQ14,OUT045,2319.4029126354803
FDQ12,OUT017,3713.4939477110365
FDP36,OUT046,898.3855961078627
FDK21,OUT027,5421.108690590497
FDO40,OUT045,2295.5054437838994
NCK54,OUT019,-68.79930840214661
FDY09,OUT018,2541.6302335124287
NCW30,OUT049,4198.365417839558
NCC55,OUT027,2050.3169937728317
FDE58,OUT018,1638.7790360529416
FDR39,OUT013,2957.527490194059
FDU28,OUT049,3100.90961966495
FDH08,OUT017,3712.566928832657
FDG35,OUT045,2790.5784380641735
FDG22,OUT049,748.1580322994466
FDC34,OUT035,2656.3618940261044
FDP15,OUT018,3757.8293068103962
FDK34,OUT010,1889.0448132894412
FDU45,OUT035,2045.1540025902368
FDQ04,OUT027,2122.667009462612
FDX22,OUT018,3089.606038819321
FDB45,OUT017,1781.272628308014
NCH43,OUT027,4849.3457383298555
DRE60,OUT046,3507.7022852045443
FDD17,OUT027,5190.260896470982
NCM54,OUT017,2116.4411746580245
NCH55,OUT013,2049.643347157173
NCT06,OUT017,2714.432841239633
FDA48,OUT027,4946.758360113614
FDY58,OUT027,5059.281154700498
FDO25,OUT045,3261.024755333023
FDN50,OUT045,1522.0180453749913
FDH35,OUT035,2776.317435874696
FDK09,OUT045,3516.128895779181
FDO16,OUT013,1378.1780944612517
FDW11,OUT045,982.7848801273428
FDU47,OUT027,3727.4869463787004
NCQ42,OUT010,127.14994034485812
FDK55,OUT027,2901.602650199361
FDN08,OUT049,2006.282518867772
FDT57,OUT045,3696.9136710280804
FDJ12,OUT018,3055.1061003064888
DRL59,OUT017,964.4254030159163
NCN53,OUT046,576.5006408951461
FDO51,OUT010,-1113.7983981822238
FDK56,OUT017,3091.366304245908
